path,label
D:\datasets\quickdraw\normal_images\squiggle_458.jpg,6
D:\datasets\quickdraw\normal_images\cloud_49.jpg,7
D:\datasets\quickdraw\normal_images\baseball_68.jpg,5
D:\datasets\quickdraw\normal_images\zigzag_7.jpg,13
D:\datasets\quickdraw\normal_images\cloud_477.jpg,7
D:\datasets\quickdraw\normal_images\fork_82.jpg,4
D:\datasets\quickdraw\normal_images\nail_5.jpg,8
D:\datasets\quickdraw\normal_images\zigzag_59.jpg,13
D:\datasets\quickdraw\normal_images\ladder_113.jpg,14
D:\datasets\quickdraw\normal_images\rainbow_151.jpg,11
D:\datasets\quickdraw\normal_images\squiggle_75.jpg,6
D:\datasets\quickdraw\normal_images\bush_415.jpg,3
D:\datasets\quickdraw\normal_images\bush_31.jpg,3
D:\datasets\quickdraw\normal_images\watermelon_13.jpg,0
D:\datasets\quickdraw\normal_images\paper clip_135.jpg,9
D:\datasets\quickdraw\normal_images\watermelon_158.jpg,0
D:\datasets\quickdraw\normal_images\fork_102.jpg,4
D:\datasets\quickdraw\normal_images\zigzag_5.jpg,13
D:\datasets\quickdraw\normal_images\squiggle_372.jpg,6
D:\datasets\quickdraw\normal_images\grass_312.jpg,1
D:\datasets\quickdraw\normal_images\mushroom_450.jpg,2
D:\datasets\quickdraw\normal_images\bush_230.jpg,3
D:\datasets\quickdraw\normal_images\squiggle_62.jpg,6
D:\datasets\quickdraw\normal_images\cloud_104.jpg,7
D:\datasets\quickdraw\normal_images\baseball_42.jpg,5
D:\datasets\quickdraw\normal_images\hurricane_218.jpg,12
D:\datasets\quickdraw\normal_images\zigzag_399.jpg,13
D:\datasets\quickdraw\normal_images\nail_479.jpg,8
D:\datasets\quickdraw\normal_images\bush_204.jpg,3
D:\datasets\quickdraw\normal_images\fork_365.jpg,4
D:\datasets\quickdraw\normal_images\cloud_87.jpg,7
D:\datasets\quickdraw\normal_images\nail_127.jpg,8
D:\datasets\quickdraw\normal_images\baseball_187.jpg,5
D:\datasets\quickdraw\normal_images\mushroom_392.jpg,2
D:\datasets\quickdraw\normal_images\basketball_237.jpg,10
D:\datasets\quickdraw\normal_images\zigzag_2.jpg,13
D:\datasets\quickdraw\normal_images\paper clip_133.jpg,9
D:\datasets\quickdraw\normal_images\hurricane_32.jpg,12
D:\datasets\quickdraw\normal_images\grass_274.jpg,1
D:\datasets\quickdraw\normal_images\nail_90.jpg,8
D:\datasets\quickdraw\normal_images\squiggle_251.jpg,6
D:\datasets\quickdraw\normal_images\bush_107.jpg,3
D:\datasets\quickdraw\normal_images\baseball_102.jpg,5
D:\datasets\quickdraw\normal_images\zigzag_170.jpg,13
D:\datasets\quickdraw\normal_images\rainbow_95.jpg,11
D:\datasets\quickdraw\normal_images\bush_194.jpg,3
D:\datasets\quickdraw\normal_images\zigzag_135.jpg,13
D:\datasets\quickdraw\normal_images\bush_296.jpg,3
D:\datasets\quickdraw\normal_images\baseball_387.jpg,5
D:\datasets\quickdraw\normal_images\grass_9.jpg,1
D:\datasets\quickdraw\normal_images\ladder_431.jpg,14
D:\datasets\quickdraw\normal_images\baseball_100.jpg,5
D:\datasets\quickdraw\normal_images\bush_15.jpg,3
D:\datasets\quickdraw\normal_images\paper clip_149.jpg,9
D:\datasets\quickdraw\normal_images\hurricane_96.jpg,12
D:\datasets\quickdraw\normal_images\basketball_350.jpg,10
D:\datasets\quickdraw\normal_images\grass_497.jpg,1
D:\datasets\quickdraw\normal_images\cloud_448.jpg,7
D:\datasets\quickdraw\normal_images\baseball_222.jpg,5
D:\datasets\quickdraw\normal_images\nail_47.jpg,8
D:\datasets\quickdraw\normal_images\squiggle_11.jpg,6
D:\datasets\quickdraw\normal_images\paper clip_314.jpg,9
D:\datasets\quickdraw\normal_images\zigzag_71.jpg,13
D:\datasets\quickdraw\normal_images\paper clip_109.jpg,9
D:\datasets\quickdraw\normal_images\fork_181.jpg,4
D:\datasets\quickdraw\normal_images\rainbow_301.jpg,11
D:\datasets\quickdraw\normal_images\watermelon_285.jpg,0
D:\datasets\quickdraw\normal_images\mushroom_244.jpg,2
D:\datasets\quickdraw\normal_images\hurricane_63.jpg,12
D:\datasets\quickdraw\normal_images\bush_18.jpg,3
D:\datasets\quickdraw\normal_images\mushroom_47.jpg,2
D:\datasets\quickdraw\normal_images\basketball_351.jpg,10
D:\datasets\quickdraw\normal_images\paper clip_151.jpg,9
D:\datasets\quickdraw\normal_images\squiggle_136.jpg,6
D:\datasets\quickdraw\normal_images\baseball_81.jpg,5
D:\datasets\quickdraw\normal_images\nail_446.jpg,8
D:\datasets\quickdraw\normal_images\nail_187.jpg,8
D:\datasets\quickdraw\normal_images\bush_347.jpg,3
D:\datasets\quickdraw\normal_images\bush_249.jpg,3
D:\datasets\quickdraw\normal_images\watermelon_348.jpg,0
D:\datasets\quickdraw\normal_images\paper clip_403.jpg,9
D:\datasets\quickdraw\normal_images\nail_161.jpg,8
D:\datasets\quickdraw\normal_images\rainbow_130.jpg,11
D:\datasets\quickdraw\normal_images\watermelon_7.jpg,0
D:\datasets\quickdraw\normal_images\grass_449.jpg,1
D:\datasets\quickdraw\normal_images\watermelon_416.jpg,0
D:\datasets\quickdraw\normal_images\baseball_288.jpg,5
D:\datasets\quickdraw\normal_images\squiggle_388.jpg,6
D:\datasets\quickdraw\normal_images\watermelon_475.jpg,0
D:\datasets\quickdraw\normal_images\squiggle_288.jpg,6
D:\datasets\quickdraw\normal_images\basketball_312.jpg,10
D:\datasets\quickdraw\normal_images\rainbow_381.jpg,11
D:\datasets\quickdraw\normal_images\rainbow_165.jpg,11
D:\datasets\quickdraw\normal_images\hurricane_442.jpg,12
D:\datasets\quickdraw\normal_images\squiggle_405.jpg,6
D:\datasets\quickdraw\normal_images\paper clip_298.jpg,9
D:\datasets\quickdraw\normal_images\paper clip_239.jpg,9
D:\datasets\quickdraw\normal_images\basketball_327.jpg,10
D:\datasets\quickdraw\normal_images\grass_158.jpg,1
D:\datasets\quickdraw\normal_images\bush_308.jpg,3
D:\datasets\quickdraw\normal_images\watermelon_81.jpg,0
D:\datasets\quickdraw\normal_images\squiggle_403.jpg,6
D:\datasets\quickdraw\normal_images\ladder_157.jpg,14
D:\datasets\quickdraw\normal_images\watermelon_135.jpg,0
D:\datasets\quickdraw\normal_images\watermelon_76.jpg,0
D:\datasets\quickdraw\normal_images\ladder_12.jpg,14
D:\datasets\quickdraw\normal_images\cloud_351.jpg,7
D:\datasets\quickdraw\normal_images\nail_248.jpg,8
D:\datasets\quickdraw\normal_images\hurricane_185.jpg,12
D:\datasets\quickdraw\normal_images\paper clip_321.jpg,9
D:\datasets\quickdraw\normal_images\mushroom_314.jpg,2
D:\datasets\quickdraw\normal_images\fork_337.jpg,4
D:\datasets\quickdraw\normal_images\fork_61.jpg,4
D:\datasets\quickdraw\normal_images\paper clip_434.jpg,9
D:\datasets\quickdraw\normal_images\hurricane_280.jpg,12
D:\datasets\quickdraw\normal_images\zigzag_13.jpg,13
D:\datasets\quickdraw\normal_images\zigzag_216.jpg,13
D:\datasets\quickdraw\normal_images\bush_422.jpg,3
D:\datasets\quickdraw\normal_images\nail_102.jpg,8
D:\datasets\quickdraw\normal_images\cloud_377.jpg,7
D:\datasets\quickdraw\normal_images\baseball_235.jpg,5
D:\datasets\quickdraw\normal_images\rainbow_286.jpg,11
D:\datasets\quickdraw\normal_images\mushroom_456.jpg,2
D:\datasets\quickdraw\normal_images\squiggle_499.jpg,6
D:\datasets\quickdraw\normal_images\cloud_9.jpg,7
D:\datasets\quickdraw\normal_images\hurricane_50.jpg,12
D:\datasets\quickdraw\normal_images\watermelon_378.jpg,0
D:\datasets\quickdraw\normal_images\zigzag_208.jpg,13
D:\datasets\quickdraw\normal_images\fork_315.jpg,4
D:\datasets\quickdraw\normal_images\grass_204.jpg,1
D:\datasets\quickdraw\normal_images\fork_443.jpg,4
D:\datasets\quickdraw\normal_images\grass_397.jpg,1
D:\datasets\quickdraw\normal_images\nail_133.jpg,8
D:\datasets\quickdraw\normal_images\cloud_309.jpg,7
D:\datasets\quickdraw\normal_images\nail_339.jpg,8
D:\datasets\quickdraw\normal_images\rainbow_484.jpg,11
D:\datasets\quickdraw\normal_images\cloud_355.jpg,7
D:\datasets\quickdraw\normal_images\ladder_124.jpg,14
D:\datasets\quickdraw\normal_images\hurricane_287.jpg,12
D:\datasets\quickdraw\normal_images\ladder_229.jpg,14
D:\datasets\quickdraw\normal_images\basketball_95.jpg,10
D:\datasets\quickdraw\normal_images\paper clip_172.jpg,9
D:\datasets\quickdraw\normal_images\rainbow_24.jpg,11
D:\datasets\quickdraw\normal_images\fork_136.jpg,4
D:\datasets\quickdraw\normal_images\baseball_324.jpg,5
D:\datasets\quickdraw\normal_images\grass_147.jpg,1
D:\datasets\quickdraw\normal_images\watermelon_239.jpg,0
D:\datasets\quickdraw\normal_images\paper clip_300.jpg,9
D:\datasets\quickdraw\normal_images\squiggle_496.jpg,6
D:\datasets\quickdraw\normal_images\grass_149.jpg,1
D:\datasets\quickdraw\normal_images\cloud_262.jpg,7
D:\datasets\quickdraw\normal_images\hurricane_387.jpg,12
D:\datasets\quickdraw\normal_images\zigzag_313.jpg,13
D:\datasets\quickdraw\normal_images\hurricane_87.jpg,12
D:\datasets\quickdraw\normal_images\zigzag_244.jpg,13
D:\datasets\quickdraw\normal_images\grass_379.jpg,1
D:\datasets\quickdraw\normal_images\grass_85.jpg,1
D:\datasets\quickdraw\normal_images\rainbow_140.jpg,11
D:\datasets\quickdraw\normal_images\fork_184.jpg,4
D:\datasets\quickdraw\normal_images\hurricane_186.jpg,12
D:\datasets\quickdraw\normal_images\grass_237.jpg,1
D:\datasets\quickdraw\normal_images\mushroom_283.jpg,2
D:\datasets\quickdraw\normal_images\bush_124.jpg,3
D:\datasets\quickdraw\normal_images\grass_346.jpg,1
D:\datasets\quickdraw\normal_images\watermelon_175.jpg,0
D:\datasets\quickdraw\normal_images\zigzag_341.jpg,13
D:\datasets\quickdraw\normal_images\zigzag_203.jpg,13
D:\datasets\quickdraw\normal_images\nail_70.jpg,8
D:\datasets\quickdraw\normal_images\rainbow_33.jpg,11
D:\datasets\quickdraw\normal_images\zigzag_76.jpg,13
D:\datasets\quickdraw\normal_images\fork_185.jpg,4
D:\datasets\quickdraw\normal_images\watermelon_169.jpg,0
D:\datasets\quickdraw\normal_images\basketball_74.jpg,10
D:\datasets\quickdraw\normal_images\rainbow_274.jpg,11
D:\datasets\quickdraw\normal_images\watermelon_191.jpg,0
D:\datasets\quickdraw\normal_images\zigzag_359.jpg,13
D:\datasets\quickdraw\normal_images\hurricane_368.jpg,12
D:\datasets\quickdraw\normal_images\cloud_47.jpg,7
D:\datasets\quickdraw\normal_images\mushroom_174.jpg,2
D:\datasets\quickdraw\normal_images\paper clip_385.jpg,9
D:\datasets\quickdraw\normal_images\grass_383.jpg,1
D:\datasets\quickdraw\normal_images\basketball_246.jpg,10
D:\datasets\quickdraw\normal_images\basketball_412.jpg,10
D:\datasets\quickdraw\normal_images\nail_365.jpg,8
D:\datasets\quickdraw\normal_images\grass_221.jpg,1
D:\datasets\quickdraw\normal_images\paper clip_64.jpg,9
D:\datasets\quickdraw\normal_images\cloud_240.jpg,7
D:\datasets\quickdraw\normal_images\cloud_358.jpg,7
D:\datasets\quickdraw\normal_images\watermelon_36.jpg,0
D:\datasets\quickdraw\normal_images\squiggle_395.jpg,6
D:\datasets\quickdraw\normal_images\cloud_168.jpg,7
D:\datasets\quickdraw\normal_images\watermelon_399.jpg,0
D:\datasets\quickdraw\normal_images\zigzag_461.jpg,13
D:\datasets\quickdraw\normal_images\mushroom_398.jpg,2
D:\datasets\quickdraw\normal_images\zigzag_418.jpg,13
D:\datasets\quickdraw\normal_images\basketball_294.jpg,10
D:\datasets\quickdraw\normal_images\fork_416.jpg,4
D:\datasets\quickdraw\normal_images\squiggle_168.jpg,6
D:\datasets\quickdraw\normal_images\hurricane_264.jpg,12
D:\datasets\quickdraw\normal_images\cloud_23.jpg,7
D:\datasets\quickdraw\normal_images\zigzag_167.jpg,13
D:\datasets\quickdraw\normal_images\squiggle_58.jpg,6
D:\datasets\quickdraw\normal_images\watermelon_26.jpg,0
D:\datasets\quickdraw\normal_images\nail_394.jpg,8
D:\datasets\quickdraw\normal_images\bush_104.jpg,3
D:\datasets\quickdraw\normal_images\bush_21.jpg,3
D:\datasets\quickdraw\normal_images\cloud_129.jpg,7
D:\datasets\quickdraw\normal_images\nail_367.jpg,8
D:\datasets\quickdraw\normal_images\squiggle_6.jpg,6
D:\datasets\quickdraw\normal_images\zigzag_116.jpg,13
D:\datasets\quickdraw\normal_images\grass_357.jpg,1
D:\datasets\quickdraw\normal_images\nail_255.jpg,8
D:\datasets\quickdraw\normal_images\grass_463.jpg,1
D:\datasets\quickdraw\normal_images\ladder_375.jpg,14
D:\datasets\quickdraw\normal_images\baseball_431.jpg,5
D:\datasets\quickdraw\normal_images\basketball_196.jpg,10
D:\datasets\quickdraw\normal_images\baseball_365.jpg,5
D:\datasets\quickdraw\normal_images\cloud_427.jpg,7
D:\datasets\quickdraw\normal_images\baseball_308.jpg,5
D:\datasets\quickdraw\normal_images\zigzag_151.jpg,13
D:\datasets\quickdraw\normal_images\basketball_499.jpg,10
D:\datasets\quickdraw\normal_images\fork_4.jpg,4
D:\datasets\quickdraw\normal_images\nail_313.jpg,8
D:\datasets\quickdraw\normal_images\zigzag_287.jpg,13
D:\datasets\quickdraw\normal_images\fork_140.jpg,4
D:\datasets\quickdraw\normal_images\fork_252.jpg,4
D:\datasets\quickdraw\normal_images\bush_43.jpg,3
D:\datasets\quickdraw\normal_images\ladder_325.jpg,14
D:\datasets\quickdraw\normal_images\nail_346.jpg,8
D:\datasets\quickdraw\normal_images\mushroom_108.jpg,2
D:\datasets\quickdraw\normal_images\mushroom_470.jpg,2
D:\datasets\quickdraw\normal_images\bush_82.jpg,3
D:\datasets\quickdraw\normal_images\bush_265.jpg,3
D:\datasets\quickdraw\normal_images\watermelon_25.jpg,0
D:\datasets\quickdraw\normal_images\mushroom_235.jpg,2
D:\datasets\quickdraw\normal_images\grass_342.jpg,1
D:\datasets\quickdraw\normal_images\watermelon_357.jpg,0
D:\datasets\quickdraw\normal_images\nail_390.jpg,8
D:\datasets\quickdraw\normal_images\cloud_36.jpg,7
D:\datasets\quickdraw\normal_images\cloud_279.jpg,7
D:\datasets\quickdraw\normal_images\squiggle_68.jpg,6
D:\datasets\quickdraw\normal_images\ladder_234.jpg,14
D:\datasets\quickdraw\normal_images\watermelon_40.jpg,0
D:\datasets\quickdraw\normal_images\watermelon_254.jpg,0
D:\datasets\quickdraw\normal_images\grass_271.jpg,1
D:\datasets\quickdraw\normal_images\baseball_132.jpg,5
D:\datasets\quickdraw\normal_images\squiggle_377.jpg,6
D:\datasets\quickdraw\normal_images\ladder_305.jpg,14
D:\datasets\quickdraw\normal_images\grass_41.jpg,1
D:\datasets\quickdraw\normal_images\mushroom_273.jpg,2
D:\datasets\quickdraw\normal_images\baseball_349.jpg,5
D:\datasets\quickdraw\normal_images\rainbow_367.jpg,11
D:\datasets\quickdraw\normal_images\rainbow_137.jpg,11
D:\datasets\quickdraw\normal_images\baseball_359.jpg,5
D:\datasets\quickdraw\normal_images\cloud_443.jpg,7
D:\datasets\quickdraw\normal_images\ladder_313.jpg,14
D:\datasets\quickdraw\normal_images\hurricane_346.jpg,12
D:\datasets\quickdraw\normal_images\squiggle_3.jpg,6
D:\datasets\quickdraw\normal_images\nail_442.jpg,8
D:\datasets\quickdraw\normal_images\paper clip_108.jpg,9
D:\datasets\quickdraw\normal_images\hurricane_98.jpg,12
D:\datasets\quickdraw\normal_images\grass_277.jpg,1
D:\datasets\quickdraw\normal_images\rainbow_127.jpg,11
D:\datasets\quickdraw\normal_images\mushroom_320.jpg,2
D:\datasets\quickdraw\normal_images\fork_403.jpg,4
D:\datasets\quickdraw\normal_images\paper clip_431.jpg,9
D:\datasets\quickdraw\normal_images\cloud_336.jpg,7
D:\datasets\quickdraw\normal_images\paper clip_112.jpg,9
D:\datasets\quickdraw\normal_images\basketball_230.jpg,10
D:\datasets\quickdraw\normal_images\mushroom_463.jpg,2
D:\datasets\quickdraw\normal_images\mushroom_261.jpg,2
D:\datasets\quickdraw\normal_images\squiggle_36.jpg,6
D:\datasets\quickdraw\normal_images\ladder_25.jpg,14
D:\datasets\quickdraw\normal_images\rainbow_350.jpg,11
D:\datasets\quickdraw\normal_images\basketball_435.jpg,10
D:\datasets\quickdraw\normal_images\baseball_254.jpg,5
D:\datasets\quickdraw\normal_images\zigzag_474.jpg,13
D:\datasets\quickdraw\normal_images\paper clip_8.jpg,9
D:\datasets\quickdraw\normal_images\fork_110.jpg,4
D:\datasets\quickdraw\normal_images\nail_304.jpg,8
D:\datasets\quickdraw\normal_images\grass_354.jpg,1
D:\datasets\quickdraw\normal_images\mushroom_378.jpg,2
D:\datasets\quickdraw\normal_images\zigzag_356.jpg,13
D:\datasets\quickdraw\normal_images\baseball_116.jpg,5
D:\datasets\quickdraw\normal_images\cloud_73.jpg,7
D:\datasets\quickdraw\normal_images\cloud_220.jpg,7
D:\datasets\quickdraw\normal_images\ladder_202.jpg,14
D:\datasets\quickdraw\normal_images\bush_180.jpg,3
D:\datasets\quickdraw\normal_images\squiggle_414.jpg,6
D:\datasets\quickdraw\normal_images\basketball_245.jpg,10
D:\datasets\quickdraw\normal_images\squiggle_333.jpg,6
D:\datasets\quickdraw\normal_images\grass_70.jpg,1
D:\datasets\quickdraw\normal_images\fork_196.jpg,4
D:\datasets\quickdraw\normal_images\grass_5.jpg,1
D:\datasets\quickdraw\normal_images\watermelon_100.jpg,0
D:\datasets\quickdraw\normal_images\nail_146.jpg,8
D:\datasets\quickdraw\normal_images\bush_60.jpg,3
D:\datasets\quickdraw\normal_images\cloud_119.jpg,7
D:\datasets\quickdraw\normal_images\squiggle_311.jpg,6
D:\datasets\quickdraw\normal_images\basketball_181.jpg,10
D:\datasets\quickdraw\normal_images\hurricane_150.jpg,12
D:\datasets\quickdraw\normal_images\grass_371.jpg,1
D:\datasets\quickdraw\normal_images\basketball_494.jpg,10
D:\datasets\quickdraw\normal_images\squiggle_266.jpg,6
D:\datasets\quickdraw\normal_images\grass_159.jpg,1
D:\datasets\quickdraw\normal_images\ladder_67.jpg,14
D:\datasets\quickdraw\normal_images\bush_62.jpg,3
D:\datasets\quickdraw\normal_images\basketball_330.jpg,10
D:\datasets\quickdraw\normal_images\ladder_79.jpg,14
D:\datasets\quickdraw\normal_images\ladder_292.jpg,14
D:\datasets\quickdraw\normal_images\grass_461.jpg,1
D:\datasets\quickdraw\normal_images\paper clip_457.jpg,9
D:\datasets\quickdraw\normal_images\nail_393.jpg,8
D:\datasets\quickdraw\normal_images\paper clip_162.jpg,9
D:\datasets\quickdraw\normal_images\fork_329.jpg,4
D:\datasets\quickdraw\normal_images\nail_7.jpg,8
D:\datasets\quickdraw\normal_images\baseball_386.jpg,5
D:\datasets\quickdraw\normal_images\fork_257.jpg,4
D:\datasets\quickdraw\normal_images\baseball_426.jpg,5
D:\datasets\quickdraw\normal_images\bush_294.jpg,3
D:\datasets\quickdraw\normal_images\cloud_382.jpg,7
D:\datasets\quickdraw\normal_images\rainbow_285.jpg,11
D:\datasets\quickdraw\normal_images\fork_31.jpg,4
D:\datasets\quickdraw\normal_images\basketball_56.jpg,10
D:\datasets\quickdraw\normal_images\hurricane_395.jpg,12
D:\datasets\quickdraw\normal_images\grass_117.jpg,1
D:\datasets\quickdraw\normal_images\rainbow_491.jpg,11
D:\datasets\quickdraw\normal_images\fork_101.jpg,4
D:\datasets\quickdraw\normal_images\grass_361.jpg,1
D:\datasets\quickdraw\normal_images\baseball_347.jpg,5
D:\datasets\quickdraw\normal_images\rainbow_351.jpg,11
D:\datasets\quickdraw\normal_images\bush_134.jpg,3
D:\datasets\quickdraw\normal_images\fork_463.jpg,4
D:\datasets\quickdraw\normal_images\mushroom_381.jpg,2
D:\datasets\quickdraw\normal_images\bush_435.jpg,3
D:\datasets\quickdraw\normal_images\mushroom_25.jpg,2
D:\datasets\quickdraw\normal_images\grass_137.jpg,1
D:\datasets\quickdraw\normal_images\rainbow_53.jpg,11
D:\datasets\quickdraw\normal_images\watermelon_238.jpg,0
D:\datasets\quickdraw\normal_images\bush_322.jpg,3
D:\datasets\quickdraw\normal_images\basketball_88.jpg,10
D:\datasets\quickdraw\normal_images\nail_199.jpg,8
D:\datasets\quickdraw\normal_images\bush_251.jpg,3
D:\datasets\quickdraw\normal_images\basketball_64.jpg,10
D:\datasets\quickdraw\normal_images\zigzag_165.jpg,13
D:\datasets\quickdraw\normal_images\basketball_354.jpg,10
D:\datasets\quickdraw\normal_images\watermelon_32.jpg,0
D:\datasets\quickdraw\normal_images\ladder_116.jpg,14
D:\datasets\quickdraw\normal_images\hurricane_54.jpg,12
D:\datasets\quickdraw\normal_images\grass_469.jpg,1
D:\datasets\quickdraw\normal_images\baseball_339.jpg,5
D:\datasets\quickdraw\normal_images\squiggle_150.jpg,6
D:\datasets\quickdraw\normal_images\squiggle_336.jpg,6
D:\datasets\quickdraw\normal_images\paper clip_388.jpg,9
D:\datasets\quickdraw\normal_images\cloud_462.jpg,7
D:\datasets\quickdraw\normal_images\cloud_426.jpg,7
